variant,base_sequence,object_id,episode,frames,auc_percent,b1_auc_percent,failure_1cm_percent,failure_2cm_percent,both_candidates_bad_percent,ordinary_policy_ms,measured_cached_path_ms,runtime_scope,observer_ms,observer_restarts,relocalization_calls,relocalization_generated,relocalization_used,relocalization_total_ms,uncertain_percent,quality_diagnostic_ms,recovery_transition_ms,sam2_cache_hits
simple,sugar_box1,004_sugar_box,sugar_box1_black10_4,907,53.03776764636741,52.695197954293874,44.76295479603087,44.76295479603087,44.65270121278942,2.996732091996819,8.302962586135822,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,106,0,0,4880.173399113119,45.75523704520397,11.571064323408667,28.345894068479534,1
simple,sugar_box1,004_sugar_box,sugar_box1_black10_5,907,67.35704833830522,64.49486973191495,33.51708930540242,32.96582138919515,33.51708930540242,2.702336931291737,16.971566097229687,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,292,0,0,13082.665816880763,33.84785005512679,10.998547224013716,46.75008915364742,1
simple,sugar_box1,004_sugar_box,sugar_box1_occ40,907,93.25792164821934,90.21778117698733,15.87651598676957,0.4410143329658214,13.671444321940463,3.6331349504534263,192.86164992448875,cached_masks_excludes_sam2_preprocessing_not_online_fps,16.986561864162688,52,52,52,52,156905.30665405095,0.11025358324145534,11.840760403917537,,0
simple,sugar_box1,004_sugar_box,sugar_box1_occ60,907,19.12138158003649,13.158362331460456,85.22601984564498,80.81587651598677,86.6593164277839,61.91674144697095,144.1996640483659,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.5686399269081,20,20,20,20,74924.0772491321,5.512679162072767,19.333727972000805,,0
simple,sugar_box1,004_sugar_box,sugar_box1_drop60,907,91.82142451161195,20.515333415002655,25.57883131201764,1.3230429988974641,33.84785005512679,70.62567524176309,746.3336045748032,cached_masks_excludes_sam2_preprocessing_not_online_fps,61.431475251691275,240,240,240,240,617926.3569153845,13.230429988974644,20.94645692136184,,0
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_clean,1308,96.87937172646653,96.87937172646653,0.0,0.0,0.0,2.880105371401853,2.880105371401853,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,0,0,0,0.0,0.0,11.099515257072877,,0
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10,1308,90.7550516877734,7.082273404903374,6.269113149847094,6.269113149847094,6.269113149847094,54.63815255056365,78.58167545491152,cached_masks_excludes_sam2_preprocessing_not_online_fps,50.20336190734161,1,1,1,1,2350.159236229956,0.8409785932721712,19.369904695232528,29071.58235926181,1
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_2,1308,86.54441903677377,18.9933434964016,10.703363914373089,10.703363914373089,10.703363914373089,46.75799918219812,72.58840113812744,cached_masks_excludes_sam2_preprocessing_not_online_fps,42.29137184744877,1,1,1,1,2375.444320961833,0.8409785932721712,18.475249493693994,31498.3454765752,1
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_3,1308,78.10662344301485,24.75372926443263,19.34250764525994,19.113149847094803,19.418960244648318,39.542281392613745,63.93532036726764,cached_masks_excludes_sam2_preprocessing_not_online_fps,35.832340458823815,1,1,1,1,2396.8147626146674,0.8409785932721712,17.717823700193282,29581.92804735154,1
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_4,1308,96.8724841049,36.84919629109232,0.0,0.0,0.0,41.10837748948294,62.89573525796311,cached_masks_excludes_sam2_preprocessing_not_online_fps,37.28923251259992,1,0,0,0,0.0,0.764525993883792,17.052085764723223,28536.453497596085,1
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_black10_5,1308,94.1551260740863,45.079636211134684,2.8287461773700304,2.8287461773700304,2.8287461773700304,35.881822489510085,60.35376041529512,cached_masks_excludes_sam2_preprocessing_not_online_fps,31.92683901931145,1,1,1,1,2398.5091783106327,3.5932721712538225,15.945628429236123,29677.29022726417,1
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_occ40,1308,96.84745907987498,96.84745907987498,0.0,0.0,0.0,2.84012095057135,2.84012095057135,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,0,0,0,0.0,0.0,10.939847821062175,,0
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_occ60,1308,17.53542533359047,17.53542533359047,90.97859327217125,90.06116207951071,90.90214067278288,4.477518145706995,4.477518145706995,cached_masks_excludes_sam2_preprocessing_not_online_fps,0.0,0,0,0,0,0.0,0.0,16.8075781452273,,0
simple,tomato_soup_can_yalehand0,005_tomato_soup_can,tomato_soup_can_yalehand0_drop60,1308,5.204860824126879,0.8465652196539047,97.01834862385321,95.87155963302753,97.32415902140673,60.77885279360299,95.9782574784341,cached_masks_excludes_sam2_preprocessing_not_online_fps,55.695679752919425,8,8,8,8,46199.9890608713,1.452599388379205,20.81234035700195,,0
